Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
65641,1021.86,425.1754,197.3805,66095,289.0964,0.8857,0.9931,0.6594,0.79,2.1541,0.6799,Ürgüp Sivrisi
77116,1121.858,464.8045,212.713,77959,313.3483,0.8891,0.9892,0.7429,0.77,2.1851,0.6742,Ürgüp Sivrisi
65098,1004.599,412.1801,201.6543,65744,287.8982,0.8722,0.9902,0.7054,0.8106,2.044,0.6985,Ürgüp Sivrisi
89243,1226.934,515.7186,221.1813,89988,337.0871,0.9034,0.9917,0.5553,0.745,2.3317,0.6536,Ürgüp Sivrisi
86117,1218.956,519.6086,211.7998,86789,331.1307,0.9132,0.9923,0.7314,0.7283,2.4533,0.6373,Ürgüp Sivrisi
71665,1167.567,512.1025,179.384,72403,302.0707,0.9366,0.9898,0.6389,0.6606,2.8548,0.5899,Ürgüp Sivrisi
63038,1000.483,392.8086,206.9633,64034,283.3063,0.8499,0.9844,0.7457,0.7914,1.898,0.7212,Ürgüp Sivrisi
65457,1025.784,421.3851,199.1137,66401,288.6909,0.8813,0.9858,0.7277,0.7817,2.1163,0.6851,Ürgüp Sivrisi
95428,1267.626,536.2348,227.154,96087,348.5724,0.9058,0.9931,0.7424,0.7463,2.3607,0.65,Ürgüp Sivrisi
85791,1160.696,476.6678,229.7918,86478,330.5034,0.8761,0.9921,0.7386,0.8002,2.0743,0.6934,Ürgüp Sivrisi
75155,1169.397,509.586,188.4455,75995,309.3385,0.9291,0.9889,0.6187,0.6906,2.7042,0.607,Ürgüp Sivrisi
66954,1075.341,461.8297,185.4144,67627,291.9734,0.9159,0.99,0.6702,0.7276,2.4908,0.6322,Ürgüp Sivrisi
89885,1264.825,543.0948,212.0397,90934,338.2974,0.9206,0.9885,0.5199,0.7061,2.5613,0.6229,Ürgüp Sivrisi
109729,1333.927,556.3331,251.9968,110543,373.7798,0.8915,0.9926,0.7579,0.7749,2.2077,0.6719,Ürgüp Sivrisi
84606,1215.638,523.4148,207.0624,85274,328.2129,0.9184,0.9922,0.7652,0.7195,2.5278,0.6271,Ürgüp Sivrisi
97268,1258.288,526.3997,236.0873,97953,351.9168,0.8938,0.993,0.7595,0.772,2.2297,0.6685,Ürgüp Sivrisi
65846,1081.35,464.8675,180.6949,66478,289.5475,0.9214,0.9905,0.5549,0.7076,2.5727,0.6229,Ürgüp Sivrisi
97672,1245.298,512.0015,243.4767,98354,352.6469,0.8797,0.9931,0.6428,0.7915,2.1029,0.6888,Ürgüp Sivrisi
103579,1305.069,538.8849,245.6672,104533,363.1541,0.89,0.9909,0.6055,0.7642,2.1936,0.6739,Ürgüp Sivrisi
73090,1036.147,410.5248,227.6571,73637,305.0591,0.8321,0.9926,0.749,0.8555,1.8033,0.7431,Ürgüp Sivrisi
79174,1194.821,515.6061,196.5615,79957,317.5019,0.9245,0.9902,0.5387,0.6969,2.6231,0.6158,Ürgüp Sivrisi
102952,1336.656,572.6104,229.3215,103802,362.0533,0.9163,0.9918,0.744,0.7241,2.497,0.6323,Ürgüp Sivrisi
69814,1126.072,480.1733,186.0205,70829,298.1442,0.9219,0.9857,0.7155,0.6919,2.5813,0.6209,Ürgüp Sivrisi
85734,1166.54,479.2658,228.2734,86439,330.3936,0.8793,0.9918,0.7618,0.7917,2.0995,0.6894,Ürgüp Sivrisi
105505,1287.162,518.0797,260.6866,106541,366.5149,0.8642,0.9903,0.74,0.8002,1.9874,0.7074,Ürgüp Sivrisi
104300,1274.989,513.6124,259.2941,105355,364.4158,0.8632,0.99,0.7336,0.8063,1.9808,0.7095,Ürgüp Sivrisi
92034,1220.072,509.9649,230.14,92679,342.3176,0.8924,0.993,0.7526,0.7769,2.2159,0.6713,Ürgüp Sivrisi
97914,1285.977,543.6489,229.8453,98927,353.0835,0.9062,0.9898,0.7594,0.744,2.3653,0.6495,Ürgüp Sivrisi
96171,1273.191,535.8372,229.1451,97004,349.9267,0.9039,0.9914,0.7532,0.7455,2.3384,0.653,Ürgüp Sivrisi
76815,1155.787,488.001,201.7788,77704,312.7361,0.9105,0.9886,0.7431,0.7226,2.4185,0.6409,Ürgüp Sivrisi
84036,1201.495,500.2555,217.8894,86362,327.1054,0.9002,0.9731,0.762,0.7315,2.2959,0.6539,Ürgüp Sivrisi
102193,1288.79,520.3049,252.4221,103526,360.7162,0.8744,0.9871,0.7502,0.7732,2.0612,0.6933,Ürgüp Sivrisi
88996,1208.876,497.9698,228.9005,90132,336.6203,0.8881,0.9874,0.7038,0.7653,2.1755,0.676,Ürgüp Sivrisi
109222,1320.265,529.2401,264.6422,110451,372.9152,0.866,0.9889,0.7777,0.7874,1.9998,0.7046,Ürgüp Sivrisi
66153,1049.079,436.801,193.3576,66781,290.2217,0.8967,0.9906,0.588,0.7553,2.259,0.6644,Ürgüp Sivrisi
100429,1285.722,539.9668,237.5744,101282,357.5894,0.898,0.9916,0.765,0.7634,2.2728,0.6622,Ürgüp Sivrisi
100629,1298.998,536.2517,240.1141,102023,357.9453,0.8942,0.9863,0.7181,0.7494,2.2333,0.6675,Ürgüp Sivrisi
73411,1111.265,463.0614,203.234,74312,305.7283,0.8985,0.9879,0.6879,0.747,2.2785,0.6602,Ürgüp Sivrisi
71127,1092.926,465.5208,195.1605,71760,300.9347,0.9079,0.9912,0.772,0.7483,2.3853,0.6464,Ürgüp Sivrisi
63348,986.059,398.502,203.556,63955,284.0021,0.8597,0.9905,0.6739,0.8187,1.9577,0.7127,Ürgüp Sivrisi
77381,1045.495,401.8104,245.6913,77907,313.8862,0.7913,0.9932,0.73,0.8896,1.6354,0.7812,Ürgüp Sivrisi
91647,1226.548,514.1696,228.1917,92487,341.5971,0.8961,0.9909,0.7463,0.7655,2.2532,0.6644,Ürgüp Sivrisi
76269,1101.958,457.0414,213.414,76819,311.6227,0.8843,0.9928,0.7641,0.7893,2.1416,0.6818,Ürgüp Sivrisi
65584,1059.862,446.2805,188.5191,66243,288.9708,0.9064,0.9901,0.7247,0.7337,2.3673,0.6475,Ürgüp Sivrisi
82357,1200.219,511.3022,206.5364,83143,323.8212,0.9148,0.9905,0.5347,0.7184,2.4756,0.6333,Ürgüp Sivrisi
99560,1256.552,516.8871,246.3373,100501,356.0389,0.8791,0.9906,0.7554,0.7924,2.0983,0.6888,Ürgüp Sivrisi
93970,1244.552,520.3565,230.5501,94815,345.8993,0.8965,0.9911,0.7405,0.7624,2.257,0.6647,Ürgüp Sivrisi
99088,1284.605,541.8463,233.7242,99886,355.194,0.9022,0.992,0.6469,0.7546,2.3183,0.6555,Ürgüp Sivrisi
68402,1009.442,404.2331,216.3525,68986,295.1138,0.8447,0.9915,0.735,0.8436,1.8684,0.7301,Ürgüp Sivrisi
80490,1169.906,497.6262,206.8382,81144,320.1297,0.9095,0.9919,0.7518,0.739,2.4059,0.6433,Ürgüp Sivrisi
72478,1156.438,506.64,182.9025,73236,303.7793,0.9326,0.9896,0.7564,0.681,2.77,0.5996,Ürgüp Sivrisi
79364,1195.566,516.8827,195.7343,80069,317.8827,0.9255,0.9912,0.5277,0.6977,2.6407,0.615,Ürgüp Sivrisi
97013,1301.889,555.2955,223.3209,98334,351.4552,0.9156,0.9866,0.6919,0.7193,2.4865,0.6329,Ürgüp Sivrisi
90377,1204.98,503.54,228.9403,91178,339.222,0.8907,0.9912,0.7623,0.7822,2.1994,0.6737,Ürgüp Sivrisi
73092,1126.401,484.0746,193.1337,73834,305.0633,0.917,0.99,0.7691,0.7239,2.5064,0.6302,Ürgüp Sivrisi
103529,1331.48,561.6831,236.1687,104513,363.0664,0.9073,0.9906,0.7492,0.7338,2.3783,0.6464,Ürgüp Sivrisi
97634,1331.159,578.8667,216.7532,98397,352.5783,0.9272,0.9922,0.737,0.6924,2.6706,0.6091,Ürgüp Sivrisi
74790,1122.196,477.8444,199.7293,75609,308.5864,0.9085,0.9892,0.7218,0.7463,2.3925,0.6458,Ürgüp Sivrisi
99668,1276.434,489.2537,264.2007,101283,356.232,0.8417,0.9841,0.7591,0.7687,1.8518,0.7281,Ürgüp Sivrisi
75833,1140.918,492.2179,196.8512,76433,310.7307,0.9165,0.9921,0.7435,0.7321,2.5005,0.6313,Ürgüp Sivrisi
80412,1205.762,526.0404,195.1102,81149,319.9746,0.9287,0.9909,0.7336,0.695,2.6961,0.6083,Ürgüp Sivrisi
77335,1114.236,463.4398,213.3702,78035,313.7929,0.8877,0.991,0.664,0.7828,2.172,0.6771,Ürgüp Sivrisi
108661,1361.128,575.5842,241.9614,109616,371.9563,0.9074,0.9913,0.7392,0.737,2.3788,0.6462,Ürgüp Sivrisi
66125,1055.77,443.1698,191.9069,66757,290.1602,0.9014,0.9905,0.7262,0.7455,2.3093,0.6547,Ürgüp Sivrisi
97790,1271.241,532.3676,235.2577,98521,352.8599,0.8971,0.9926,0.7546,0.7604,2.2629,0.6628,Ürgüp Sivrisi
100034,1276.23,531.6863,240.8905,100770,356.8855,0.8915,0.9927,0.7453,0.7718,2.2072,0.6712,Ürgüp Sivrisi
64555,982.531,392.3542,210.6085,65291,286.6949,0.8437,0.9887,0.7475,0.8403,1.863,0.7307,Ürgüp Sivrisi
79254,1094.756,437.6951,231.5245,79858,317.6623,0.8486,0.9924,0.7652,0.831,1.8905,0.7258,Ürgüp Sivrisi
76341,1105.25,456.2619,213.6611,76916,311.7698,0.8836,0.9925,0.7413,0.7853,2.1354,0.6833,Ürgüp Sivrisi
66259,1013.8,410.581,206.1564,66874,290.4541,0.8648,0.9908,0.7326,0.8101,1.9916,0.7074,Ürgüp Sivrisi
111315,1353.015,564.4796,252.4142,112133,376.4713,0.8945,0.9927,0.7628,0.7641,2.2363,0.6669,Ürgüp Sivrisi
88355,1260.711,544.9809,207.331,89015,335.4058,0.9248,0.9926,0.7437,0.6986,2.6286,0.6154,Ürgüp Sivrisi
78846,1161.774,496.1706,203.1378,79549,316.8436,0.9123,0.9912,0.772,0.7341,2.4425,0.6386,Ürgüp Sivrisi
61426,984.224,404.3572,193.8844,61915,279.6605,0.8775,0.9921,0.7527,0.7968,2.0856,0.6916,Ürgüp Sivrisi
99590,1276.582,526.9714,242.4347,100465,356.0926,0.8879,0.9913,0.7443,0.7679,2.1737,0.6757,Ürgüp Sivrisi
90380,1246.736,527.3789,220.5686,91142,339.2276,0.9083,0.9916,0.7588,0.7307,2.391,0.6432,Ürgüp Sivrisi
86589,1221.667,510.8797,216.3206,87440,332.037,0.9059,0.9903,0.7396,0.7291,2.3617,0.6499,Ürgüp Sivrisi
77612,1160.36,486.9103,204.2927,78431,314.3544,0.9077,0.9896,0.7299,0.7244,2.3834,0.6456,Ürgüp Sivrisi
116794,1408.879,590.179,253.0743,117698,385.6251,0.9034,0.9923,0.728,0.7394,2.332,0.6534,Ürgüp Sivrisi
100906,1252.699,505.8694,254.4459,101633,358.4376,0.8643,0.9928,0.7595,0.808,1.9881,0.7086,Ürgüp Sivrisi
101495,1260.47,509.7703,255.292,102337,359.4822,0.8656,0.9918,0.6956,0.8028,1.9968,0.7052,Ürgüp Sivrisi
78395,1182.142,507.0266,198.0641,79445,315.9361,0.9205,0.9868,0.7595,0.705,2.5599,0.6231,Ürgüp Sivrisi
92084,1276.749,545.4812,215.3261,92809,342.4106,0.9188,0.9922,0.7165,0.7099,2.5333,0.6277,Ürgüp Sivrisi
97164,1226.831,490.2503,254.4169,98018,351.7287,0.8548,0.9913,0.7389,0.8112,1.927,0.7174,Ürgüp Sivrisi
91553,1242.504,533.0082,219.6158,92162,341.4219,0.9112,0.9934,0.7338,0.7452,2.427,0.6406,Ürgüp Sivrisi
111105,1344.029,556.3199,255.0445,112192,376.116,0.8887,0.9903,0.7389,0.7729,2.1813,0.6761,Ürgüp Sivrisi
91338,1210.058,505.5068,230.9829,91971,341.0208,0.8895,0.9931,0.7621,0.7839,2.1885,0.6746,Ürgüp Sivrisi
76413,1152.327,486.2807,200.8436,77094,311.9167,0.9107,0.9912,0.6498,0.7231,2.4212,0.6414,Ürgüp Sivrisi
79958,1168.422,494.7682,206.3053,80824,319.07,0.9089,0.9893,0.5673,0.736,2.3982,0.6449,Ürgüp Sivrisi
93715,1291.172,554.5346,215.7326,94571,345.4297,0.9212,0.9909,0.7138,0.7064,2.5705,0.6229,Ürgüp Sivrisi
105193,1329.655,561.8828,238.9633,105966,365.9725,0.9051,0.9927,0.6026,0.7477,2.3513,0.6513,Ürgüp Sivrisi
102906,1331.486,564.3474,234.3835,104774,361.9724,0.9097,0.9822,0.653,0.7294,2.4078,0.6414,Ürgüp Sivrisi
76288,1138.641,479.584,204.6764,77118,311.6615,0.9044,0.9892,0.6598,0.7394,2.3431,0.6499,Ürgüp Sivrisi
90343,1253.917,534.1265,216.2595,91208,339.1582,0.9144,0.9905,0.6669,0.722,2.4698,0.635,Ürgüp Sivrisi
103283,1363.706,592.065,223.072,104077,362.6348,0.9263,0.9924,0.7463,0.6979,2.6541,0.6125,Ürgüp Sivrisi
85316,1214.989,518.8345,209.7794,85904,329.5872,0.9146,0.9932,0.7113,0.7263,2.4732,0.6352,Ürgüp Sivrisi
87954,1205.227,507.471,221.3829,88843,334.6439,0.8998,0.99,0.6358,0.7609,2.2923,0.6594,Ürgüp Sivrisi
83005,1234.751,539.6816,196.7117,83725,325.0927,0.9312,0.9914,0.575,0.6842,2.7435,0.6024,Ürgüp Sivrisi
91686,1294.424,567.604,206.4704,92512,341.6698,0.9315,0.9911,0.6504,0.6876,2.7491,0.602,Ürgüp Sivrisi
124268,1448.55,610.5165,259.8887,125239,397.7725,0.9049,0.9922,0.5638,0.7442,2.3491,0.6515,Ürgüp Sivrisi
64712,1035.244,435.8723,189.4895,65268,287.0433,0.9006,0.9915,0.5648,0.7588,2.3002,0.6585,Ürgüp Sivrisi
64808,1052.079,439.73,190.1775,65678,287.2562,0.9016,0.9868,0.7651,0.7358,2.3122,0.6533,Ürgüp Sivrisi
94786,1204.702,480.4248,252.174,95545,347.3979,0.8512,0.9921,0.7352,0.8207,1.9051,0.7231,Ürgüp Sivrisi
61861,1002.167,406.3739,195.9748,62618,280.649,0.876,0.9879,0.5856,0.774,2.0736,0.6906,Ürgüp Sivrisi
66604,1019.003,410.5769,207.8932,67237,291.2093,0.8623,0.9906,0.7393,0.806,1.9749,0.7093,Ürgüp Sivrisi
95759,1261.524,524.2809,234.275,96648,349.1764,0.8946,0.9908,0.7249,0.7561,2.2379,0.666,Ürgüp Sivrisi
86673,1169.098,477.2599,231.8306,87424,332.198,0.8741,0.9914,0.7556,0.7969,2.0587,0.6961,Ürgüp Sivrisi
58589,970.767,392.7143,191.0601,59253,273.126,0.8737,0.9888,0.7706,0.7813,2.0554,0.6955,Ürgüp Sivrisi
100175,1273.691,523.4122,245.5031,101457,357.1369,0.8832,0.9874,0.741,0.776,2.132,0.6823,Ürgüp Sivrisi
87789,1251.501,542.5963,207.2215,88469,334.3298,0.9242,0.9923,0.5834,0.7043,2.6184,0.6162,Ürgüp Sivrisi
64646,1030.018,431.0951,191.7079,65209,286.8969,0.8957,0.9914,0.5681,0.7657,2.2487,0.6655,Ürgüp Sivrisi
91508,1221.257,514.2944,226.8481,92110,341.338,0.8975,0.9935,0.7235,0.771,2.2671,0.6637,Ürgüp Sivrisi
80252,1112.983,452.8721,226.4513,80819,319.6561,0.866,0.993,0.6762,0.8141,1.9999,0.7058,Ürgüp Sivrisi
104321,1379.244,586.1193,228.9992,105797,364.4525,0.9205,0.986,0.6251,0.6891,2.5595,0.6218,Ürgüp Sivrisi
75637,1173.078,509.0993,190.1046,76350,310.3289,0.9277,0.9907,0.6017,0.6907,2.678,0.6096,Ürgüp Sivrisi
60485,969.488,390.4817,198.2395,61257,277.5102,0.8615,0.9874,0.7304,0.8087,1.9697,0.7107,Ürgüp Sivrisi
95816,1274.018,531.3221,230.4068,97014,349.2803,0.9011,0.9877,0.7296,0.7418,2.306,0.6574,Ürgüp Sivrisi
94757,1238.452,513.2505,236.0666,95562,347.3447,0.8879,0.9916,0.6926,0.7764,2.1742,0.6768,Ürgüp Sivrisi
85670,1188.601,492.793,222.0777,86496,330.2702,0.8927,0.9905,0.6533,0.762,2.219,0.6702,Ürgüp Sivrisi
103495,1331.597,556.645,238.7312,104549,363.0068,0.9034,0.9899,0.7218,0.7335,2.3317,0.6521,Ürgüp Sivrisi
81649,1124.076,452.9165,230.475,82299,322.4263,0.8608,0.9921,0.7279,0.812,1.9651,0.7119,Ürgüp Sivrisi
74176,1120.722,465.7347,203.5401,75100,307.3171,0.8994,0.9877,0.6012,0.7421,2.2882,0.6599,Ürgüp Sivrisi
108066,1314.362,539.751,255.3106,108893,370.9365,0.8811,0.9924,0.6341,0.7861,2.1141,0.6872,Ürgüp Sivrisi
91968,1218.849,495.3032,238.4933,93036,342.1948,0.8764,0.9885,0.7555,0.7779,2.0768,0.6909,Ürgüp Sivrisi
100094,1288.928,541.6143,235.97,100803,356.9925,0.9001,0.993,0.7624,0.7571,2.2953,0.6591,Ürgüp Sivrisi
106564,1340.308,557.9613,244.3194,107892,368.3497,0.899,0.9877,0.5874,0.7454,2.2837,0.6602,Ürgüp Sivrisi
117831,1351.807,550.4503,273.2891,118565,387.3333,0.868,0.9938,0.6797,0.8103,2.0142,0.7037,Ürgüp Sivrisi
92089,1240.607,512.5838,229.6727,92961,342.4199,0.894,0.9906,0.6155,0.7519,2.2318,0.668,Ürgüp Sivrisi
108803,1399.308,602.1861,230.3186,109682,372.1993,0.924,0.992,0.7678,0.6983,2.6146,0.6181,Ürgüp Sivrisi
79521,1210.346,522.0811,194.832,80639,318.1969,0.9278,0.9861,0.7428,0.6821,2.6796,0.6095,Ürgüp Sivrisi
97730,1247.961,517.6441,240.8913,98380,352.7516,0.8851,0.9934,0.7472,0.7886,2.1489,0.6815,Ürgüp Sivrisi
73423,1101.123,440.608,215.4848,74415,305.7533,0.8722,0.9867,0.7199,0.761,2.0447,0.6939,Ürgüp Sivrisi
74740,1130.837,474.4372,201.7089,75645,308.4833,0.9051,0.988,0.7533,0.7345,2.3521,0.6502,Ürgüp Sivrisi
62038,973.474,396.5692,199.9086,62559,281.0502,0.8636,0.9917,0.7572,0.8227,1.9838,0.7087,Ürgüp Sivrisi
60974,963.377,388.2206,201.3212,61835,278.6297,0.855,0.9861,0.7369,0.8256,1.9284,0.7177,Ürgüp Sivrisi
96704,1271.163,529.0016,233.3483,97720,350.8951,0.8975,0.9896,0.6677,0.7521,2.267,0.6633,Ürgüp Sivrisi
90285,1186.668,483.9404,238.2816,90860,339.0493,0.8704,0.9937,0.6962,0.8057,2.031,0.7006,Ürgüp Sivrisi
102314,1251.75,500.8992,260.3758,103318,360.9297,0.8543,0.9903,0.6334,0.8206,1.9238,0.7206,Ürgüp Sivrisi
70729,1099.482,469.404,192.5229,71327,300.0916,0.912,0.9916,0.649,0.7352,2.4382,0.6393,Ürgüp Sivrisi
85084,1203.295,506.6272,214.7488,85843,329.1387,0.9057,0.9912,0.5776,0.7384,2.3592,0.6497,Ürgüp Sivrisi
109090,1329.377,550.3895,253.2163,110035,372.6898,0.8879,0.9914,0.6623,0.7757,2.1736,0.6771,Ürgüp Sivrisi
83376,1143.656,467.799,227.3485,84065,325.8184,0.874,0.9918,0.7485,0.8011,2.0576,0.6965,Ürgüp Sivrisi
98737,1337.907,576.5912,220.7942,99750,354.5643,0.9238,0.9898,0.5147,0.6932,2.6114,0.6149,Ürgüp Sivrisi
130913,1490.954,632.2535,264.1584,131934,408.269,0.9085,0.9923,0.5472,0.7401,2.3935,0.6457,Ürgüp Sivrisi
96928,1294.743,549.5187,225.8746,97845,351.3012,0.9116,0.9906,0.6241,0.7266,2.4328,0.6393,Ürgüp Sivrisi
99431,1278.435,538.2646,236.143,100197,355.8082,0.8986,0.9924,0.7733,0.7645,2.2794,0.661,Ürgüp Sivrisi
119467,1391.888,574.5991,266.1384,120581,390.013,0.8863,0.9908,0.6467,0.7749,2.159,0.6788,Ürgüp Sivrisi
82808,1249.615,553.3815,193.0361,83611,324.7067,0.9372,0.9904,0.4843,0.6664,2.8667,0.5868,Ürgüp Sivrisi
79511,1117.249,455.1494,223.4867,80285,318.1769,0.8711,0.9904,0.6643,0.8005,2.0366,0.6991,Ürgüp Sivrisi
63032,1031.456,438.3785,184.3278,63512,283.2928,0.9073,0.9924,0.5793,0.7445,2.3783,0.6462,Ürgüp Sivrisi
92462,1254.121,526.4966,224.6764,93328,343.1126,0.9044,0.9907,0.7221,0.7387,2.3434,0.6517,Ürgüp Sivrisi
99673,1283.027,537.8218,237.2805,100470,356.2409,0.8974,0.9921,0.7169,0.7609,2.2666,0.6624,Ürgüp Sivrisi
109606,1378.055,588.6804,237.4768,110312,373.5702,0.915,0.9936,0.5707,0.7253,2.4789,0.6346,Ürgüp Sivrisi
68712,1025.339,410.3945,214.398,69352,295.7817,0.8527,0.9908,0.7175,0.8213,1.9142,0.7207,Ürgüp Sivrisi
94816,1211.79,485.911,250.8372,96076,347.4528,0.8565,0.9869,0.7252,0.8114,1.9372,0.7151,Ürgüp Sivrisi
106776,1275.693,514.5251,265.0658,107562,368.7159,0.8571,0.9927,0.7401,0.8245,1.9411,0.7166,Ürgüp Sivrisi
75794,1116.614,467.766,207.1904,76474,310.6508,0.8966,0.9911,0.7346,0.7639,2.2577,0.6641,Ürgüp Sivrisi
81999,1205.9,521.286,200.6103,82686,323.1166,0.923,0.9917,0.567,0.7086,2.5985,0.6198,Ürgüp Sivrisi
99569,1319.998,555.5475,230.5754,100832,356.055,0.9098,0.9875,0.6417,0.7181,2.4094,0.6409,Ürgüp Sivrisi
90106,1300.553,501.3463,231.4713,91944,338.713,0.887,0.98,0.6802,0.6694,2.1659,0.6756,Ürgüp Sivrisi
89290,1221.58,503.3502,227.3561,90336,337.1759,0.8922,0.9884,0.7104,0.7519,2.2139,0.6699,Ürgüp Sivrisi
85309,1265.954,550.4167,200.7066,86486,329.5737,0.9311,0.9864,0.7082,0.6689,2.7424,0.5988,Ürgüp Sivrisi
75097,1158.385,498.9904,193.473,75817,309.2191,0.9218,0.9905,0.7028,0.7033,2.5791,0.6197,Ürgüp Sivrisi
75111,1209.036,534.5789,181.0821,76216,309.248,0.9409,0.9855,0.7663,0.6457,2.9521,0.5785,Ürgüp Sivrisi
78859,1137.701,470.0002,214.1522,79618,316.8697,0.8902,0.9905,0.7489,0.7656,2.1947,0.6742,Ürgüp Sivrisi
76925,1174.328,504.4162,194.8795,77756,312.96,0.9224,0.9893,0.7498,0.701,2.5884,0.6204,Ürgüp Sivrisi
76929,1090.481,448.0012,218.9811,77487,312.9681,0.8724,0.9928,0.7264,0.8129,2.0458,0.6986,Ürgüp Sivrisi
69631,1068.129,444.6642,199.9006,70351,297.7532,0.8933,0.9898,0.713,0.7669,2.2244,0.6696,Ürgüp Sivrisi
76059,1109.458,440.3788,222.5148,76849,311.1934,0.863,0.9897,0.7666,0.7765,1.9791,0.7066,Ürgüp Sivrisi
77870,1160.802,426.3172,233.5855,79026,314.8764,0.8365,0.9854,0.6376,0.7262,1.8251,0.7386,Ürgüp Sivrisi
79706,1133.064,461.976,221.2402,80545,318.5668,0.8779,0.9896,0.7201,0.7802,2.0881,0.6896,Ürgüp Sivrisi
73119,1157.068,501.4912,186.0586,73786,305.1197,0.9286,0.991,0.735,0.6863,2.6953,0.6084,Ürgüp Sivrisi
71534,1104.465,457.3907,200.0947,72265,301.7945,0.8992,0.9899,0.5777,0.7369,2.2859,0.6598,Ürgüp Sivrisi
68618,1071.325,443.4519,200.5283,69639,295.5793,0.8919,0.9853,0.7993,0.7513,2.2114,0.6665,Ürgüp Sivrisi
75632,1099.267,441.6656,218.7166,76395,310.3186,0.8688,0.99,0.6244,0.7865,2.0194,0.7026,Ürgüp Sivrisi
88740,1247.036,532.862,213.2299,89595,336.1358,0.9164,0.9905,0.6855,0.7171,2.499,0.6308,Ürgüp Sivrisi
72953,1081.487,440.3018,212.0823,73771,304.7731,0.8764,0.9889,0.7042,0.7838,2.0761,0.6922,Ürgüp Sivrisi
112500,1405.446,596.6997,240.6243,113585,378.4699,0.9151,0.9904,0.5495,0.7157,2.4798,0.6343,Ürgüp Sivrisi
76884,1091.323,440.2583,223.7094,77751,312.8766,0.8613,0.9888,0.6266,0.8112,1.968,0.7107,Ürgüp Sivrisi
101439,1302.85,551.2398,234.6932,102203,359.383,0.9048,0.9925,0.705,0.751,2.3488,0.652,Ürgüp Sivrisi
60017,1022.36,439.8699,174.1165,60558,276.4345,0.9183,0.9911,0.5494,0.7216,2.5263,0.6284,Ürgüp Sivrisi
113009,1376.422,581.8831,248.1222,113779,379.3251,0.9045,0.9932,0.7404,0.7496,2.3451,0.6519,Ürgüp Sivrisi
74353,1120.547,468.8578,203.2192,75348,307.6836,0.9012,0.9868,0.6545,0.7441,2.3072,0.6562,Ürgüp Sivrisi
75988,1091.948,447.6035,217.3051,76566,311.0481,0.8742,0.9925,0.7079,0.8008,2.0598,0.6949,Ürgüp Sivrisi
74487,1119.378,468.4928,203.578,75122,307.9607,0.9007,0.9915,0.5758,0.747,2.3013,0.6573,Ürgüp Sivrisi
89611,1237.91,524.5894,218.8056,90502,337.7814,0.9089,0.9902,0.5429,0.7348,2.3975,0.6439,Ürgüp Sivrisi
54128,871.458,324.0113,214.0405,54742,262.5222,0.7507,0.9888,0.728,0.8957,1.5138,0.8102,Ürgüp Sivrisi
76609,1108.46,456.8849,214.0607,77329,312.3165,0.8835,0.9907,0.6054,0.7835,2.1344,0.6836,Ürgüp Sivrisi
69402,1114.089,486.9039,181.7084,70045,297.2631,0.9278,0.9908,0.7132,0.7027,2.6796,0.6105,Ürgüp Sivrisi
107695,1366.056,591.1305,232.3622,108546,370.2992,0.9195,0.9922,0.7285,0.7252,2.544,0.6264,Ürgüp Sivrisi
98780,1217.112,484.1061,260.7588,99684,354.6415,0.8425,0.9909,0.7216,0.8379,1.8565,0.7326,Ürgüp Sivrisi
99461,1331.364,570.9743,222.876,100613,355.8619,0.9207,0.9886,0.7098,0.7051,2.5618,0.6233,Ürgüp Sivrisi
73500,1184.422,502.8962,186.6114,74373,305.9136,0.9286,0.9883,0.6303,0.6584,2.6949,0.6083,Ürgüp Sivrisi
80875,1141.522,465.5392,222.9017,81615,320.8945,0.8779,0.9909,0.6013,0.7799,2.0885,0.6893,Ürgüp Sivrisi
116981,1417.789,597.3815,250.2664,118076,385.9337,0.908,0.9907,0.6351,0.7313,2.387,0.646,Ürgüp Sivrisi
80595,1175.208,497.381,207.461,81293,320.3385,0.9089,0.9914,0.5815,0.7333,2.3975,0.6441,Ürgüp Sivrisi
101594,1254.515,510.5933,254.1907,102495,359.6575,0.8673,0.9912,0.7098,0.8112,2.0087,0.7044,Ürgüp Sivrisi
83000,1194.718,508.171,208.7585,83783,325.0829,0.9117,0.9907,0.5678,0.7307,2.4343,0.6397,Ürgüp Sivrisi
117620,1364.873,552.2882,272.4748,118591,386.9864,0.8698,0.9918,0.6931,0.7934,2.0269,0.7007,Ürgüp Sivrisi
85753,1202.061,500.1728,219.6066,87058,330.4302,0.8985,0.985,0.6944,0.7458,2.2776,0.6606,Ürgüp Sivrisi
108918,1398.964,604.7619,229.5318,109782,372.3959,0.9252,0.9921,0.5168,0.6994,2.6348,0.6158,Ürgüp Sivrisi
76540,1141.584,482.8894,202.2106,77130,312.1758,0.9081,0.9924,0.5479,0.738,2.3881,0.6465,Ürgüp Sivrisi
71027,1144.787,500.4918,182.442,71698,300.7231,0.9312,0.9906,0.7182,0.6811,2.7433,0.6009,Ürgüp Sivrisi
97349,1331.561,570.1317,218.0814,98088,352.0633,0.924,0.9925,0.5043,0.69,2.6143,0.6175,Ürgüp Sivrisi
